"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/useful-articles/how-much-shipping-cost/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/useful-articles/how-much-shipping-cost/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/useful-articles/how-much-shipping-cost/","https://longwang.ru/","110337","","Компания LongWang","200","OK","true","","","Root-Relative","//body/div/main/div/div/p[16]/a","Content","HTML"
"Hyperlink","https://longwang.ru/useful-articles/how-much-shipping-cost/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/useful-articles/konsolidacziya-sbornyh-gruzov-iz-kitaya/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/useful-articles/konsolidacziya-sbornyh-gruzov-iz-kitaya/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/useful-articles/konsolidacziya-sbornyh-gruzov-iz-kitaya/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/autonics-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/autonics-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/autonics-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/omron-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/omron-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/omron-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/kubler-equipment/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/kubler-equipment/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/kubler-equipment/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/general-electric-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/general-electric-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/general-electric-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/abb-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/abb-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/abb-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/","https://longwang.ru/","110337","Фирменный логотип компании longwang","","200","OK","true","","","Absolute","//body/div/header/div/div/a","Header","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/","https://longwang.ru/","110337","","Главная страница","200","OK","true","","","Absolute","//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[1]/a","Breadcrumbs","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/","https://longwang.ru/","110337","Фирменная эмблема компании   longwang","","200","OK","true","","","Absolute","//body/footer/div/div[1]/a","Footer","HTML"
